ENSEMBLE_GENE	GENE_SYMBOL	HUMAN_EXPR	APE_EXPR	FOLD_CHANGE	LOG2FC	WILCOX_STAT	P_T_TEST	P_PERM	P_WILCOX	FDR
ENSG00000274203	MIR6513	113	353	0.320113314447592	-1.64334541085599	81	0.000141850326035929	0	0.000513230511095465	0.00166912150868727
ENSG00000100445	SDR39U1	1466	469.5	3.12247071352503	1.64268804048004	418	1.6600874954706e-08	0	2.9725528895692e-11	4.61213816448513e-09
ENSG00000109339	MAPK10	64	20.5	3.1219512195122	1.64244799538192	317.5	0.00244233551093703	0	0.00524633162597252	0.0127581099209908
ENSG00000258472	RP11-192H23.4	33	103	0.320388349514563	-1.64210640782476	11.5	2.43950853702986e-07	0	2.35670423563096e-07	2.0975093479272e-06
ENSG00000214013	GANC	780	2434	0.320460147904684	-1.64178313896412	36	3.89813183500015e-05	0	7.05290192725861e-07	5.24245313001248e-06
ENSG00000243742	RPLP0P2	25	78	0.320512820512821	-1.64154602908752	11.5	1.82729049450929e-06	0	2.37667942855828e-07	2.11242526566265e-06
ENSG00000167964	RAB26	25	78	0.320512820512821	-1.64154602908752	45.5	0.000292459659553952	0	1.88097336587798e-05	9.16079589091094e-05
ENSG00000089127	OAS1	80	249.5	0.32064128256513	-1.6409679104499	24	0.000235372050675857	0	1.30870967951526e-06	8.92013982526747e-06
ENSG00000141682	PMAIP1	92	29.5	3.11864406779661	1.64091890669517	283	0.22292955774117	0.008	0.0585984455809324	0.102069069943388
ENSG00000255185	PDXDC2P	93	290	0.320689655172414	-1.6407502789069	77	0.000120723138374966	0	0.000546992865571819	0.0017694689329122
ENSG00000280010	AP001350.4	72	224.5	0.320712694877506	-1.64064663329883	19.5	1.69318540547769e-06	0	7.19530078270664e-07	5.33020307982084e-06
ENSG00000108950	FAM20A	120	38.5	3.11688311688312	1.64010405491362	376.5	0.00150240277297521	0	1.48858403074804e-05	7.47326071997202e-05
ENSG00000138378	STAT4	30	93.5	0.320855614973262	-1.64000386427912	41	1.04841130084738e-05	0	1.10473641484129e-05	5.73165641244014e-05
ENSG00000259775	RP11-45P15.4	13	40.5	0.320987654320988	-1.63941028474353	76	0.00463406734711807	0	0.000493839921801779	0.00161753917205852
ENSG00000256673	RP11-599J14.2	13	40.5	0.320987654320988	-1.63941028474353	108	0.00933130181945708	0.001	0.00806615607995562	0.0185790304565196
ENSG00000196730	DAPK1	150	467	0.321199143468951	-1.63846004921378	52.5	0.000451018436019025	0	4.217405416543e-05	0.000185808726824011
ENSG00000241990	PRR34-AS1	1019	327.5	3.11145038167939	1.637587239741	406	2.49906925120558e-08	0	3.40986994307979e-07	2.83987689046438e-06
ENSG00000146192	FGD2	28	9	3.11111111111111	1.63742992061529	378.5	0.00573073258091516	0	1.13645941759303e-05	5.85768580268654e-05
ENSG00000198870	STKLD1	14	4.5	3.11111111111111	1.63742992061529	376	0.000464147805456707	0	1.51186256611336e-05	7.57854283013579e-05
ENSG00000106133	NSUN5P2	255	82	3.10975609756098	1.63680143224077	411	9.67255624479792e-06	0	1.69182441016661e-07	1.59034633586051e-06
ENSG00000275688	CCL15-CCL14	219	681	0.3215859030837	-1.6367239284109	92.5	0.0381019458623333	0.007	0.00227526642506877	0.00613325922106431
ENSG00000215187	FAM166B	2715	874.5	3.10463121783877	1.63442190877007	326	0.00296295494027038	0.002	0.00199875182340677	0.00547095494933051
ENSG00000123612	ACVR1C	104	33.5	3.1044776119403	1.63435052768332	350	0.525951823643671	0	0.000274122926497576	0.000964397833714467
ENSG00000092068	SLC7A8	1764	568.5	3.10290237467018	1.63361830666527	311	0.0286789064868285	0.006	0.0077474202868626	0.0179097743726687
ENSG00000111912	NCOA7	650	209.5	3.10262529832936	1.63348947421647	368	0.000496281904632429	0	3.97696114127407e-05	0.000176778748677657
ENSG00000137274	BPHL	317	983.5	0.322318251143874	-1.63344221213912	23.5	2.88415350862963e-06	0	1.22289870016519e-06	8.44653444198299e-06
ENSG00000259820	AC083843.1	386	124.5	3.1004016064257	1.6324551052	388.5	1.6610719850375e-06	0	3.43714137185788e-06	2.07948635960883e-05
ENSG00000256616	RP11-815J4.6	5	15.5	0.32258064516129	-1.63226821549951	32	3.67545624056958e-05	0	3.49644228331451e-06	2.11276894181884e-05
ENSG00000278396	RP11-120E11.2	5	15.5	0.32258064516129	-1.63226821549951	44.5	0.000312772642755139	0.001	1.61375340503296e-05	7.99371816143151e-05
ENSG00000249159	RP11-480D4.2	5	15.5	0.32258064516129	-1.63226821549951	51.5	2.01273990578643e-05	0	3.65393428776601e-05	0.000164204191142493
ENSG00000164404	GDF9	31	10	3.1	1.63226821549951	362.5	3.67404328689147e-05	0	7.23430314462312e-05	0.000298663196029329
ENSG00000261280	CTD-3105H18.13	10	31	0.32258064516129	-1.63226821549951	60.5	0.000126953983540397	0	0.000100334599027929	0.000400383409041179
ENSG00000270513	RP11-116B13.1	5	15.5	0.32258064516129	-1.63226821549951	67	0.00041497092468419	0	0.000194706634902867	0.000716202023662683
ENSG00000157388	CACNA1D	5	15.5	0.32258064516129	-1.63226821549951	76	0.000527467444406731	0	0.000484649457514719	0.00158875687245509
ENSG00000248015	AC005329.7	140	434	0.32258064516129	-1.63226821549951	81	0.00132215261349601	0	0.000802362739082159	0.0024653026414312
ENSG00000278713	CTD-2574D22.7	5	15.5	0.32258064516129	-1.63226821549951	85	0.00173798247141195	0	0.00115156926103392	0.00339086555419506
ENSG00000234222	RP11-315I20.1	20	62	0.32258064516129	-1.63226821549951	121.5	0.0151143625862989	0.002	0.0216633827483435	0.0436223763985876
ENSG00000139832	RAB20	110	35.5	3.09859154929577	1.63161259401998	333	0.0202201366640646	0	0.00139403375816668	0.00400429084616244
ENSG00000272030	RP1-178F15.4	79	25.5	3.09803921568627	1.63135540620561	382.5	1.5906947229116e-05	0	7.20055087405334e-06	3.92277730089082e-05
ENSG00000196739	COL27A1	749	242	3.09504132231405	1.62995867118416	358	0.000208106162056602	0	0.000119443031275962	0.000465143267053918
ENSG00000272980	CCR6	101	312.5	0.3232	-1.62950089679765	40	1.66022949328512e-05	0	9.82015023507429e-06	5.14643777612072e-05
ENSG00000122952	ZWINT	16	49.5	0.323232323232323	-1.62935662007961	74.5	0.00123978410923886	0	0.00042781796806065	0.00142762964617021
ENSG00000162885	B3GALNT2	343	1061	0.323279924599434	-1.62914417474195	117	0.0153602695189553	0.005	0.0158351712052346	0.033100442337088
ENSG00000116652	DLEU2L	17	5.5	3.09090909090909	1.62803122261304	360	0.022479485709362	0	9.13811432376618e-05	0.000368535699447017
ENSG00000163492	CCDC141	312	101	3.08910891089109	1.62719073611045	337.5	0.00207024099401543	0	0.000922075210879046	0.00279144139351231
ENSG00000170542	SERPINB9	233	719	0.324061196105702	-1.62566181578502	49	0.00026133325978572	0	6.97055478083532e-06	3.81329211427984e-05
ENSG00000237857	RP11-435O5.2	54	17.5	3.08571428571429	1.6256044852185	347	5.5065603981293e-05	0	0.00036708777197483	0.00124908729869868
ENSG00000184497	TMEM255B	74	24	3.08333333333333	1.62449086490779	358.5	0.00253879449667569	0	0.000113010554931777	0.000443776999786901
ENSG00000214765	SEPT7P2	356	115.5	3.08225108225108	1.62398438955034	412	2.85790891766905e-06	0	1.47416620797589e-07	1.41561623431603e-06
ENSG00000235363	SNRPGP10	68	209.5	0.324582338902148	-1.62334359244901	8	3.01194646561594e-08	0	1.46137667910853e-07	1.41561623431603e-06
ENSG00000236552	RPL13AP5	799	259.5	3.07899807321773	1.6224609645701	410	1.84109387093267e-09	0	1.0329621291253e-09	1.06568161017874e-07
ENSG00000116675	DNAJC6	38	117	0.324786324786325	-1.62243720613982	53	0.0017100359476237	0	4.44763504634953e-05	0.000195321258275724
ENSG00000127993	RBM48	394	128	3.078125	1.62205181945638	420	1.23088740732256e-11	0	4.64416051789926e-08	6.40848620484628e-07
ENSG00000105784	RUNDC3B	40	13	3.07692307692308	1.62148837674627	368	2.74600749769893e-05	0	3.9370445935781e-05	0.000175320821958094
ENSG00000137218	FRS3	243	79	3.07594936708861	1.62103175542868	402	7.05128119043441e-08	0	1.1867917411605e-08	5.02918951818661e-07
ENSG00000255135	RP11-111M22.3	203	66	3.07575757575758	1.62094179782672	387.5	3.25940094710137e-06	0	3.88345093410794e-06	2.30399816360939e-05
ENSG00000128594	LRRC4	33	101.5	0.32512315270936	-1.62094179782672	97.5	0.0898827291785753	0.001	0.00348273416351251	0.00895130627756702
ENSG00000145911	N4BP3	246	756.5	0.325181758096497	-1.6206817668775	49	9.19337051178225e-06	0	2.83251563672574e-05	0.0001308186430023
ENSG00000118985	ELL2	4406	1433	3.07466852756455	1.62043088543874	291.5	0.0212651777842594	0.003	0.0346233555903199	0.0650942869866667
ENSG00000163637	PRICKLE2	220	676	0.325443786982249	-1.61951972275752	21	5.64284388358254e-07	0	2.60469946948502e-08	6.40848620484628e-07
ENSG00000074582	BCS1L	557	1711	0.325540619520748	-1.61909052714938	0	9.61681232736441e-09	0	7.43138222392301e-12	1.57457405077853e-09
ENSG00000204706	MAMDC2-AS1	7	21.5	0.325581395348837	-1.61890983264449	33	8.897507484752e-05	0	4.01679864480132e-06	2.37263241294395e-05
ENSG00000175344	CHRNA7	7	21.5	0.325581395348837	-1.61890983264449	52	0.00176238430940769	0.001	3.88229262818567e-05	0.000172960832553467
ENSG00000223361	FTH1P10	195	63.5	3.07086614173228	1.61864562697744	417	2.64552086363154e-05	0	7.18798141637234e-08	8.35242024444264e-07
ENSG00000117479	SLC19A2	9774	3183	3.07068803016023	1.61856194761075	340	0.00134878114093771	0.002	0.000458615306384184	0.00151044870671909
ENSG00000251066	CTC-534B23.1	15	46	0.326086956521739	-1.61667136044849	0	1.32515132829139e-08	0	4.53317791724074e-08	6.40848620484628e-07
ENSG00000123453	SARDH	23	70.5	0.326241134751773	-1.61598939634178	53.5	0.00029393904512697	0	4.69340976005575e-05	0.000204655099185436
ENSG00000141655	TNFRSF11A	23	70.5	0.326241134751773	-1.61598939634178	115	0.0066906102391863	0.001	0.013665681472102	0.0291715148313043
ENSG00000133134	BEX2	86	263.5	0.326375711574953	-1.61539439693512	108	0.0976836574757573	0.001	0.00810758517256207	0.0186198841911694
ENSG00000237541	HLA-DQA2	72	23.5	3.06382978723404	1.61533614976467	311	0.0142449866016779	0.008	0.00874336615842286	0.0199004775765805
ENSG00000275202	RP11-156K23.3	8	24.5	0.326530612244898	-1.61470984411521	20	0.000326570886245083	0	7.5422108664912e-07	5.56418064860386e-06
ENSG00000152092	ASTN1	8	24.5	0.326530612244898	-1.61470984411521	85	0.00643611117735172	0.001	0.00115559606530226	0.00340119797860807
ENSG00000259475	RP11-654A16.3	75	24.5	3.06122448979592	1.61410884638067	320	0.00174687473458856	0	0.00427360603049503	0.0106813047730726
ENSG00000227128	LBX1-AS1	255	780	0.326923076923077	-1.61297687689075	67	0.000145134079598275	0	9.45919017960888e-05	0.000379156514420653
ENSG00000137267	TUBB2A	382	125	3.056	1.61164454337366	384	0.00459567564625838	0	6.02170361571515e-06	3.34841653165833e-05
ENSG00000109805	NCAPG	37	113	0.327433628318584	-1.61072559678624	58.5	0.000452483777043993	0	8.17972738953193e-05	0.000333985760900801
ENSG00000029993	HMGB3	170	519	0.327552986512524	-1.61019979222018	107	0.461161027594804	0.002	0.00750588679620068	0.0174352822491022
ENSG00000233747	RPL36AP13	19	58	0.327586206896552	-1.61005348168399	26.5	0.000353310967438895	0	1.79811841385766e-06	1.17909894659119e-05
ENSG00000245552	RP11-712B9.2	19	58	0.327586206896552	-1.61005348168399	38	7.87302992194994e-06	0	7.61961801281956e-06	4.1362141306504e-05
ENSG00000230479	AP000695.6	58	19	3.05263157894737	1.61005348168399	350.5	0.000770972799888135	0	0.000257514378855916	0.000912155462044909
ENSG00000203952	CCDC160	58	19	3.05263157894737	1.61005348168399	313	0.00512727174770258	0.003	0.00748765609993148	0.0174340379828843
ENSG00000179598	PLD6	148	48.5	3.05154639175258	1.60954052344182	384	1.26601006992929e-05	0	6.02170361571515e-06	3.34841653165833e-05
ENSG00000005379	BZRAP1	331	108.5	3.05069124423963	1.60913617436274	342	0.000223160354691259	0	0.000603723893349447	0.0019240464691009
ENSG00000159140	SON	6858	2248.5	3.05003335557038	1.60882502026662	420	1.61707064276579e-11	0	7.43138222392301e-12	1.57457405077853e-09
ENSG00000273237	CTB-119C2.1	110	335.5	0.327868852459016	-1.60880924267552	70.5	0.0110495237770552	0	0.000287984103261621	0.00100903941965454
ENSG00000141504	SAT2	1664	5073	0.328011038833038	-1.60818372699005	0	6.94970319045809e-10	0	7.43138222392301e-12	1.57457405077853e-09
ENSG00000263391	AL512428.1	21	64	0.328125	-1.60768257722124	54	0.000426042661452111	0	4.97463672865581e-05	0.000214967580566146
ENSG00000156239	N6AMT1	425	139.5	3.04659498207885	1.60719771919588	381	3.38326129672761e-07	0	8.70052441976866e-06	4.62736393229532e-05
ENSG00000085721	RRN3	2228	731.5	3.0457963089542	1.60681946320154	417	2.23151338341886e-08	0	7.19736593507415e-08	8.35242024444264e-07
ENSG00000217026	RPL10P1	70	23	3.04347826086957	1.60572106088795	417	5.58720628480189e-10	0	7.09471912873432e-08	8.35242024444264e-07
ENSG00000261556	SMG1P7	140	46	3.04347826086957	1.60572106088795	344	0.000947408988243734	0	0.000288860257105875	0.00100903941965454
ENSG00000113211	PCDHB6	12	36.5	0.328767123287671	-1.60486205815886	84.5	0.00029403491873202	0	0.00108658889832564	0.00322749988566576
ENSG00000003137	CYP26B1	123	374	0.328877005347594	-1.6043799545484	98	0.02281920654602	0.002	0.00292968164681403	0.00767269761436344
ENSG00000278291	RP11-172H24.4	555	1687.5	0.328888888888889	-1.60432782558809	70.5	0.0240049183717545	0	0.000288160204186709	0.00100903941965454
ENSG00000215039	CD27-AS1	386	127	3.03937007874016	1.60377235049591	385	1.88364803128366e-08	0	5.32617913737197e-06	3.02108117161528e-05
ENSG00000106144	CASP2	234	77	3.03896103896104	1.6035781788885	416	7.7630472858168e-10	0	8.307309998177e-08	9.2295892027953e-07
ENSG00000172915	NBEA	286	869	0.329113924050633	-1.60334103003601	50	0.000270422935957756	0	8.18208559341926e-06	4.38357793959561e-05
ENSG00000172789	HOXC5	13	39.5	0.329113924050633	-1.60334103003601	115	0.0627921164816052	0.001	0.013665681472102	0.0291715148313043
ENSG00000135749	PCNXL2	44	14.5	3.03448275862069	1.60145062350973	377.5	0.000838960462329859	0	1.31270344456033e-05	6.66670653996427e-05
ENSG00000261971	RP11-473M20.7	50	16.5	3.03030303030303	1.59946207041627	382	0.000536107224954637	0	7.67546654851372e-06	4.15819436499077e-05
ENSG00000261217	RP11-598D12.3	50	16.5	3.03030303030303	1.59946207041627	342.5	0.00217315550608932	0	0.000572480803900778	0.00184166413243247
ENSG00000196159	FAT4	319	966.5	0.330056906363166	-1.59921330844637	42	2.12098242137899e-05	0	2.13726552760026e-06	1.36914230238502e-05
ENSG00000101412	E2F1	59	19.5	3.02564102564103	1.59724083049959	370.5	1.36353242242001e-05	0	2.97584413978867e-05	0.000137039048316279
ENSG00000140795	MYLK3	238	720	0.330555555555556	-1.59703533302173	102	0.0679631311634761	0.002	0.00422738207846441	0.0105711375451956
ENSG00000166851	PLK1	20	60.5	0.330578512396694	-1.59693514238723	37	0.000287644234858341	0	6.7536986501053e-06	3.72882129168745e-05
ENSG00000215193	PEX26	5228	1728.5	3.024587792884	1.59673853753303	385	5.18818704572204e-06	0	5.80554442097313e-07	4.43920267036382e-06
ENSG00000102755	FLT1	4889	1616.5	3.02443550881534	1.59666589788205	349	0.000301570089663452	0	0.00030323802653988	0.0010540316304407
ENSG00000272909	CTD-2555O16.4	92	278	0.330935251798561	-1.59537911666649	23	2.45970264530845e-06	0	1.14740808177684e-06	7.96676400684025e-06
ENSG00000111052	LIN7A	157	52	3.01923076923077	1.59418103075053	412	3.96483595156175e-06	0	1.4705022482831e-07	1.41561623431603e-06
ENSG00000127948	POR	1510	500.5	3.01698301698302	1.59310657537645	351	0.0104077752165118	0	0.000122397874937813	0.000474306809370619
ENSG00000181418	DDN	1097	3308.5	0.331570197974913	-1.59261375381359	123	0.124103115659797	0.012	0.0229112137241472	0.0457319151574473
ENSG00000136824	SMC2	252	760	0.331578947368421	-1.59257568483103	16	6.21078417035286e-05	0	4.48585461084206e-07	3.55852516532379e-06
ENSG00000260285	RP11-600F24.7	33	99.5	0.331658291457286	-1.5922305011852	39.5	2.33471676645844e-07	0	9.22759511074321e-06	4.8971118140909e-05
ENSG00000229444	RP11-184I16.4	1766	586	3.01365187713311	1.59151277322622	326	0.00497295538764857	0.006	0.00199875182340677	0.00547095494933051
ENSG00000184838	PRR16	259	780.5	0.331838565022422	-1.59144653429135	53	4.34726396138867e-05	0	4.46469246736685e-05	0.0001953302954473
ENSG00000107537	PHYH	10651	3536.5	3.01173476601159	1.59059472199898	383	1.21688739606078e-06	0	8.5420022972883e-07	6.17688643185563e-06
ENSG00000007933	FMO3	137	45.5	3.01098901098901	1.59023744276183	298.5	0.157779344782223	0.005	0.0217148891191954	0.0436223763985876
ENSG00000232160	RAP2C-AS1	61	183.5	0.332425068119891	-1.58889891528033	56	0.00122401713623919	0	6.22962062338418e-05	0.000260651927445747
ENSG00000214309	MBLAC1	46	138	0.333333333333333	-1.58496250072116	5.5	7.05317367139045e-12	0	1.02170666671851e-07	1.08066182864672e-06
ENSG00000240761	AC098831.4	5	15	0.333333333333333	-1.58496250072116	23.5	3.12991551879533e-05	0	1.18177451447481e-06	8.19960098863597e-06
ENSG00000266373	RP11-710M11.1	6	18	0.333333333333333	-1.58496250072116	24	1.29740595665034e-05	0	1.24218931459007e-06	8.51959449494303e-06
ENSG00000227311	RP1-228H13.1	14	42	0.333333333333333	-1.58496250072116	33	4.35433885458025e-05	0	4.10317960687622e-06	2.41858074045755e-05
ENSG00000199673	SNORD16	6	18	0.333333333333333	-1.58496250072116	35	2.35403846501817e-05	0	5.12846368853853e-06	2.92239378203157e-05
ENSG00000277321	MIR6820	12	36	0.333333333333333	-1.58496250072116	37.5	0.00676854003758519	0	7.14783860345741e-06	3.900530592111e-05
ENSG00000273893	RP1-101A2.1	10	30	0.333333333333333	-1.58496250072116	42	1.73037130053325e-06	0	1.22160999032296e-05	6.26707234035771e-05
ENSG00000223653	RP11-131L23.1	4	12	0.333333333333333	-1.58496250072116	42.5	4.21467597758363e-06	0	1.22729840775744e-05	6.29461611787097e-05
ENSG00000262180	OCLM	4	12	0.333333333333333	-1.58496250072116	48.5	9.27074439061729e-05	0	2.42868403691774e-05	0.000114518351154497
ENSG00000151062	CACNA2D4	34	102	0.333333333333333	-1.58496250072116	58.5	0.000264150861556872	0	8.17387847411117e-05	0.000333816114678468
ENSG00000258940	RP11-407N17.5	4	12	0.333333333333333	-1.58496250072116	63	0.00274565193074098	0	0.000128124809947921	0.00049484503724496
ENSG00000264608	RP11-192H23.8	4	12	0.333333333333333	-1.58496250072116	66	0.00276130685308331	0	0.000175131684191803	0.000652110702380855
ENSG00000237840	FAM21FP	7	21	0.333333333333333	-1.58496250072116	74.5	0.000433271841299896	0	0.00040545085532326	0.00136477777658777
ENSG00000226334	RP11-217B7.2	4	12	0.333333333333333	-1.58496250072116	76.5	0.000558839522748039	0	0.000499149219063782	0.00163059273236934
ENSG00000255090	RP11-820L6.1	4	12	0.333333333333333	-1.58496250072116	76.5	0.000234842388936091	0	0.000509756699392237	0.00166386545660494
ENSG00000229694	RP11-305L7.6	11	33	0.333333333333333	-1.58496250072116	77	0.0144044039560423	0	0.000543333139532067	0.00176033862454445
ENSG00000070526	ST6GALNAC1	22	66	0.333333333333333	-1.58496250072116	77	0.0227271657947201	0.007	0.000546076326503022	0.00176864464394182
ENSG00000246379	RP11-461O7.1	4	12	0.333333333333333	-1.58496250072116	77.5	0.00132217199331371	0	0.000561114327911384	0.00181080213421124
ENSG00000273010	RP11-96K19.5	4	12	0.333333333333333	-1.58496250072116	85	0.141149137708853	0	0.00114468779561034	0.00337161031577008
ENSG00000101251	SEL1L2	6	18	0.333333333333333	-1.58496250072116	104	0.0210482827992828	0.001	0.00587540812302922	0.0140999777206541
ENSG00000139618	BRCA2	8	24	0.333333333333333	-1.58496250072116	113	0.0379722547034402	0.002	0.0117394655011508	0.0255920088173667
ENSG00000211535	MIR711	8	24	0.333333333333333	-1.58496250072116	115.5	0.0381928323650566	0.001	0.0141083981252647	0.0300125213276845
ENSG00000197361	FBXL22	27	81	0.333333333333333	-1.58496250072116	115.5	0.00839808928686312	0	0.0142010292617824	0.030125911050336
ENSG00000150551	LYPD1	5	15	0.333333333333333	-1.58496250072116	125	0.340456460551969	0.009	0.0271653869561838	0.0530887583032432
ENSG00000159197	KCNE2	10	30	0.333333333333333	-1.58496250072116	126.5	0.119733954075572	0.015	0.0302580118634247	0.0581611284091507
ENSG00000280146	RPS4Y2	5	15	0.333333333333333	-1.58496250072116	137	0.00307639105111492	0.002	0.0553460740676049	0.0972876351027791
